code;fishing_depth;lon;lat;datetime;sun_angle
30108;140;-179.93333;62.33333;31-May-2020 02:42:00;40.9676533
30108;140;-179.98333;62.31667;31-May-2020 07:00:00;12.46984546
30108;125;-179.11667;62.41667;31-May-2020 15:39:00;5.382241183
30108;100;-178.25;62.95;03-Jun-2020 02:42:00;40.38135268
30108;110;-178.31667;62.66667;03-Jun-2020 08:06:00;5.924041348
30108;100;-177.4;62.7;05-Jun-2020 01:27:00;46.54447788
30108;100;-177.06667;62.61667;05-Jun-2020 16:51:00;13.85228992
30108;100;-177.16667;62.55;06-Jun-2020 01:18:00;47.28483714
30108;100;-177.1;62.98333;06-Jun-2020 15:45:00;7.55506608
30108;100;-176.76667;62.96667;06-Jun-2020 18:45:00;26.83604744
30108;100;-176.61667;62.91667;07-Jun-2020 01:36:00;45.77306054
30108;100;-177.48333;62.31667;07-Jun-2020 11:51:00;-4.8584776
30108;100;-178.08333;62.13333;07-Jun-2020 16:54:00;13.68166884
30108;100;-177.46667;62.15;08-Jun-2020 03:00:00;39.27952762
30108;100;-177.4;62.15;08-Jun-2020 06:54:00;12.88820032
30108;100;-177.58333;62.16667;08-Jun-2020 15:00:00;3.128182139
30108;120;-179.33333;62.08333;11-Jun-2020 03:03:00;40.03786572
30108;100;-177.26667;63.1;18-Jun-2020 01:57:00;45.04269133
30108;100;-177.4;63.08333;18-Jun-2020 06:54:00;13.96177466
30108;100;-177.58333;63.11667;18-Jun-2020 11:45:00;-3.45344438
30108;100;-178.26667;63.05;20-Jun-2020 01:09:00;48.47720436
30108;100;-178.21667;63.01667;20-Jun-2020 11:36:00;-3.465636124
30108;100;-178.36667;62.83333;20-Jun-2020 17:45:00;19.58713534
30108;100;-177.76667;62.71667;22-Jun-2020 00:42:00;49.86337711
30108;100;-178.43333;62.13333;22-Jun-2020 12:54:00;-3.647873525
30108;100;-178.53333;62.2;22-Jun-2020 17:21:00;16.62094754
30108;105;-177.61667;62.28333;24-Jun-2020 02:30:00;43.00876646
30108;105;-177.36667;62.11667;24-Jun-2020 15:36:00;6.361529417
30108;100;-177.21667;62.08333;24-Jun-2020 18:51:00;27.45791058
30108;100;-177.16667;62.08333;25-Jun-2020 01:06:00;49.27072197
30108;105;-177.15;62.06667;25-Jun-2020 10:33:00;-3.135037119
30108;105;-177;61.9;25-Jun-2020 18:06:00;22.23218719
30108;130;-178.55;61.58333;29-Jun-2020 01:06:00;49.88257207
30108;130;-177.08333;62.01667;29-Jun-2020 12:06:00;-4.751083989
30108;100;-178.05;63.35;11-Jul-2020 02:48:00;39.92455544
30108;100;-177.65;63.48333;11-Jul-2020 11:45:00;-4.485720097
30108;100;-176.63333;63.73333;13-Jul-2020 01:36:00;44.61413548
30108;100;-177.86667;63.33333;13-Jul-2020 16:27:00;9.79145241
30108;100;-178.11667;63.21667;14-Jul-2020 02:48:00;39.66066496
30108;100;-177.73333;63.3;14-Jul-2020 10:54:00;-4.234034582
30108;100;-178.23333;63.55;14-Jul-2020 16:33:00;10.18871271
30108;100;-177.43333;63.48333;15-Jul-2020 06:21:00;16.34318868
30108;100;-177;63.28333;15-Jul-2020 12:24:00;-5.112928586
30108;100;-176.96667;63.33333;15-Jul-2020 17:42:00;17.68331477
30108;100;-177.01667;63.33333;16-Jul-2020 01:06:00;46.2631293
30108;100;-176.65;63.56667;16-Jul-2020 09:06:00;0.847628247
30108;100;-177;63.61667;16-Jul-2020 12:57:00;-4.264182354
30108;100;-178.03333;63.75;17-Jul-2020 05:00:00;25.27606097
30108;100;-177.53333;63.48333;17-Jul-2020 12:15:00;-5.374677527
30108;100;-177.63333;63.5;17-Jul-2020 17:30:00;15.81449581
30108;100;-177.3;63.55;18-Jul-2020 01:27:00;44.71264261
30108;100;-177.23333;63.5;18-Jul-2020 11:54:00;-5.611599478
30108;100;-177.28333;63.41667;18-Jul-2020 16:51:00;11.66895502
30108;100;-176.83333;62.9;19-Jul-2020 06:48:00;12.43251093
30108;100;-176.88333;62.58333;19-Jul-2020 12:21:00;-6.541655522
30108;100;-177.26667;62.7;19-Jul-2020 18:12:00;20.14752601
30108;100;-176.53333;62.8;20-Jul-2020 01:36:00;44.25938163
30108;100;-176.26667;62.61667;20-Jul-2020 10:09:00;-4.414848999
30108;100;-176.35;62.68333;20-Jul-2020 17:30:00;15.65510843
30108;100;-175.96667;62.7;21-Jul-2020 01:06:00;45.76760632
30108;100;-176.13333;62.75;21-Jul-2020 05:21:00;21.43986498
30108;100;-176.45;62.55;21-Jul-2020 12:39:00;-6.617787648
30108;170;-178.46667;61.38333;22-Jul-2020 08:24:00;2.217864772
30108;170;-178.4;61.4;22-Jul-2020 11:48:00;-8.44168595
30108;170;-178.65;61.46667;22-Jul-2020 16:09:00;5.215763274
30108;180;-179.78333;61;23-Jul-2020 02:51:00;39.87540293
30108;150;179.61667;61.21667;23-Jul-2020 12:06:00;-8.868710617
30108;150;179.6;61.21667;23-Jul-2020 15:39:00;1.363381024
30108;100;-179.9;62.45;28-Jul-2020 07:00:00;10.63373933
30108;160;-179.91667;62.16667;30-Jul-2020 19:51:00;28.2154822
30108;100;-179.7;62.51667;07-Aug-2020 09:42:00;-6.438402696
30108;350;147.46667;56.03333;12-Nov-2020 00:33:00;14.23401379
30108;340;147.1;56.03333;12-Nov-2020 01:30:00;15.98932523
30108;320;147.1;56.16667;13-Nov-2020 05:24:00;3.887157061
30108;340;147.21667;56.06667;13-Nov-2020 07:21:00;-10.27778728
30108;330;148.95;55.66667;14-Nov-2020 04:00:00;10.95871106
30108;340;148.93333;55.66667;14-Nov-2020 08:06:00;-17.49353876
30108;390;148.58333;55.66667;14-Nov-2020 00:51:00;14.98205603
30108;340;146.2;55.98333;15-Nov-2020 09:27:00;-27.49921718
30108;340;146.98333;56.11667;15-Nov-2020 02:42:00;14.69773752
30108;420;144.33333;55.85;16-Nov-2020 00:45:00;13.3340317
30108;290;145.86667;55.93333;16-Nov-2020 01:36:00;15.06139689
30108;350;146.2;56.03333;17-Nov-2020 02:24:00;14.73093899
30108;330;146.81667;56.16667;17-Nov-2020 07:45:00;-14.05385953
30108;330;146.81667;56.2;17-Nov-2020 17:24:00;-36.88595526
30108;350;146.83333;56.13333;18-Nov-2020 01:51:00;14.55218746
30108;320;146.58333;56.15;18-Nov-2020 12:24:00;-49.18820323
30108;350;147.08333;56.1;19-Nov-2020 01:24:00;14.04746136
30108;350;146.76667;56.1;19-Nov-2020 03:57:00;10.30534664
30108;340;147.08333;56.1;20-Nov-2020 00:45:00;12.62327727
30108;320;146.6;56.18333;20-Nov-2020 00:51:00;12.7074678
30108;340;146.45;56.16667;20-Nov-2020 17:06:00;-40.02557433
30108;330;147.08333;56.1;21-Nov-2020 00:21:00;11.24030777
30108;320;147.4;56.08333;21-Nov-2020 06:39:00;-6.353105369
30108;300;147.18333;56.2;21-Nov-2020 09:27:00;-28.97592072
30108;260;147.05;56.5;22-Nov-2020 00:12:00;10.13472698
30108;220;146.9;56.63333;22-Nov-2020 01:18:00;12.69884724
30108;310;147.16667;56.2;24-Nov-2020 05:09:00;3.280844501
30108;300;147.95;56;24-Nov-2020 09:03:00;-26.46596369
30108;300;147.71667;56.1;25-Nov-2020 00:12:00;10.01164906
30108;300;147.41667;56.16667;25-Nov-2020 05:33:00;0.632932055
30108;300;147.56667;56.13333;25-Nov-2020 08:03:00;-18.04271381
30108;300;147.8;56.08333;26-Nov-2020 00:57:00;11.91387178
30108;300;147.81667;56.08333;26-Nov-2020 07:12:00;-11.43934166
30108;300;147.41667;56.16667;26-Nov-2020 08:57:00;-25.54991857
30108;300;147.51667;56.15;27-Nov-2020 00:18:00;9.860550377
30108;300;146.98333;56.31667;27-Nov-2020 03:12:00;10.99714536
30108;290;147;56.3;27-Nov-2020 15:15:00;-52.31755265
30108;300;147.01667;56.31667;28-Nov-2020 00:24:00;9.732819351
30108;300;146.73333;56.36667;28-Nov-2020 14:54:00;-53.74715361
30108;300;147.08333;56.26667;29-Nov-2020 01:24:00;11.833519
30108;330;147.08333;56.13333;29-Nov-2020 04:30:00;6.098840372
30108;300;147.25;56.23333;29-Nov-2020 16:30:00;-45.70112489
30108;340;146.91667;56.11667;30-Nov-2020 01:06:00;11.32512205
30108;300;146.86667;56.35;30-Nov-2020 05:24:00;1.038218014
30108;300;147.21667;56.2;30-Nov-2020 15:30:00;-51.78101317
30108;280;146.71667;56.35;01-Dec-2020 01:09:00;10.99793765
30108;300;146.95;56.31667;01-Dec-2020 05:51:00;-1.88836839
30108;300;146.81667;56.35;01-Dec-2020 15:36:00;-51.47686707
30108;290;149.98333;55.58333;30-Dec-2020 01:03:00;10.25012438
30108;400;154.13333;53.16667;31-Dec-2020 01:51:00;13.7527306
30108;450;154.01667;53.31667;31-Dec-2020 08:30:00;-24.60656717
30108;420;153.96667;53.11667;31-Dec-2020 16:36:00;-46.25674546
30108;420;154.08333;53.31667;01-Jan-2021 01:21:00;13.47595378
30108;440;154.01667;53.21667;01-Jan-2021 07:15:00;-13.57179561
30108;440;154.18333;52.28333;01-Jan-2021 18:06:00;-33.28199309
30108;440;154.18333;52.16667;02-Jan-2021 01:09:00;14.45861517
30108;450;154.15;52.18333;02-Jan-2021 03:30:00;11.63671841
30108;450;154.1;52.26667;02-Jan-2021 07:51:00;-18.40639015
30108;500;154.2;51.85;03-Jan-2021 01:06:00;14.77821757
30108;460;154.01667;52.26667;03-Jan-2021 09:45:00;-35.51118925
30108;420;154.26667;52.36667;04-Jan-2021 01:09:00;14.4418429
30108;400;154.25;52.51667;04-Jan-2021 07:00:00;-10.91961584
30108;400;154.15;53.78333;05-Jan-2021 01:06:00;13.05497327
30108;420;154.18333;53.78333;06-Jan-2021 15:15:00;-54.69493687
30108;450;153.86667;52.65;07-Jan-2021 08:09:00;-20.26752904
30108;460;154.01667;52.28333;07-Jan-2021 14:30:00;-59.05446337
30108;490;153.71667;52.41667;08-Jan-2021 01:06:00;14.68511149
30108;490;153.56667;52.51667;08-Jan-2021 06:33:00;-6.226264347
30108;500;153.58333;52.48333;08-Jan-2021 14:00:00;-59.64206092
30108;470;153.98333;52.26667;09-Jan-2021 01:06:00;14.98878457
30108;480;153.86667;52.38333;09-Jan-2021 05:21:00;2.749782886
30108;480;153.75;52.51667;09-Jan-2021 09:48:00;-34.81157095
30108;430;154.13333;52.35;09-Jan-2021 15:00:00;-56.8647563
30108;480;153.91667;52.26667;10-Jan-2021 01:03:00;15.02348745
30108;420;154.3;52.16667;10-Jan-2021 08:51:00;-26.32058453
30108;430;154.25;52.41667;10-Jan-2021 13:39:00;-59.37042365
30108;420;154.35;52.35;11-Jan-2021 02:30:00;15.36275699
30108;410;154.35;52.2;11-Jan-2021 12:30:00;-55.78542677
30108;450;154.11667;53.85;12-Jan-2021 01:06:00;13.87083412
30108;380;154.16667;54.16667;13-Jan-2021 01:09:00;13.80226351
30108;380;154.18333;54.03333;13-Jan-2021 18:06:00;-32.61380539
30108;480;154.05;54.31667;16-Jan-2021 02:51:00;13.76335332
30108;490;154.01667;54.26667;16-Jan-2021 11:00:00;-43.24876
30108;470;154.11667;54.41667;16-Jan-2021 17:51:00;-34.45049683
30108;450;154.16667;54.56667;17-Jan-2021 01:09:00;14.10369719
30108;420;154.28333;54.71667;17-Jan-2021 10:15:00;-36.99874868
30108;480;154.1;54.46667;17-Jan-2021 17:06:00;-40.54357546
30108;480;154.16667;54.61667;18-Jan-2021 03:06:00;13.28896294
30108;480;154.21667;54.8;18-Jan-2021 08:00:00;-17.51467149
30108;240;154.35;55.55;19-Jan-2021 02:45:00;13.34767907
30108;480;154.3;55.83333;19-Jan-2021 09:30:00;-30.10589415
30108;520;154.15;55.91667;19-Jan-2021 16:36:00;-43.32359259
30108;520;154.08333;56.03333;20-Jan-2021 01:36:00;13.75954657
30108;480;154.15;55.88333;20-Jan-2021 07:00:00;-9.205416113
30108;320;154.36667;54.66667;21-Jan-2021 04:00:00;10.74014135
30108;310;154.33333;54.61667;21-Jan-2021 08:45:00;-23.36889692
30108;330;154.2;54.21667;21-Jan-2021 14:30:00;-54.88909678
30108;370;154.11667;54.33333;23-Jan-2021 03:00:00;14.96036414
30108;320;154.3;54.55;23-Jan-2021 06:45:00;-6.11696301
30108;350;154.38333;54.76667;23-Jan-2021 12:15:00;-49.84483015
30108;330;154.2;54.4;24-Jan-2021 01:06:00;15.65407451
30108;340;154.2;54.36667;24-Jan-2021 07:15:00;-9.794092324
30108;280;154.3;54.35;24-Jan-2021 17:24:00;-37.02926033
30108;410;154.15;54.28333;25-Jan-2021 01:00:00;15.79972049
30108;370;154.15;54.18333;25-Jan-2021 03:15:00;14.93437888
30108;410;154.28333;54.65;25-Jan-2021 16:39:00;-42.57041865
30108;470;154.28333;54.78333;26-Jan-2021 01:06:00;15.76538406
30108;440;154.2;54.7;26-Jan-2021 05:30:00;3.67585498
30108;400;154.25;54.65;26-Jan-2021 15:15:00;-50.84078148
30108;360;154.15;54.35;27-Jan-2021 01:00:00;16.21994111
30108;330;154.25;54.43333;27-Jan-2021 09:21:00;-27.17890551
30108;380;154.18333;54.43333;27-Jan-2021 15:00:00;-51.83434013
30108;500;153.73333;53;28-Jan-2021 02:36:00;18.35935048
30108;480;153.65;52.93333;28-Jan-2021 11:00:00;-40.96517269
30108;470;153.71667;52.96667;29-Jan-2021 01:06:00;18.22250107
30108;480;153.7;52.96667;29-Jan-2021 06:45:00;-3.695683775
30108;450;154;53.21667;29-Jan-2021 10:36:00;-37.53378649
30108;530;153.76667;54.33333;30-Jan-2021 03:39:00;14.89088995
30108;530;153.98333;54.6;30-Jan-2021 10:00:00;-31.8255716
30108;250;155.65;58.6;04-Feb-2021 06:30:00;-3.637951168
30108;240;155.66667;58.63333;04-Feb-2021 12:36:00;-45.21344517
30108;320;155.2;58.38333;05-Feb-2021 08:45:00;-20.18558835
30108;300;155.21667;58.25;05-Feb-2021 20:03:00;-11.99603589
30108;260;155.53333;58.35;06-Feb-2021 01:24:00;15.83090546
30108;330;155.06667;58.31667;06-Feb-2021 06:00:00;0.750361061
30108;350;156.13333;58.63333;06-Feb-2021 17:15:00;-32.68099292
30108;290;155.41667;58.5;07-Feb-2021 02:36:00;15.68906254
30108;260;154.3;54.55;08-Feb-2021 04:30:00;13.30612002
30108;490;153.55;52.8;09-Feb-2021 03:51:00;18.46281156
30108;500;153.51667;52.91667;09-Feb-2021 11:51:00;-43.90082943
30108;470;153.75;52.93333;10-Feb-2021 05:15:00;10.76887394
30108;420;154.46667;51.88333;10-Feb-2021 16:27:00;-41.74558224
30108;490;154.51667;51.38333;11-Feb-2021 01:36:00;24.47164353
30108;520;155.65;51.58333;11-Feb-2021 12:30:00;-48.85116411
30108;590;156.05;51.26667;12-Feb-2021 08:15:00;-14.43671742
30108;550;155.5;51.56667;12-Feb-2021 16:00:00;-44.05421335
30108;500;155.48333;51.55;13-Feb-2021 02:21:00;24.82820221
30108;550;155.35;51.41667;13-Feb-2021 11:51:00;-44.57412191
30108;560;155.36667;51.43333;13-Feb-2021 16:48:00;-37.98714178
30108;570;155.48333;51.48333;14-Feb-2021 02:51:00;24.28705091
30108;570;155.35;51.4;14-Feb-2021 08:30:00;-15.83356098
30108;530;153.5;53.03333;15-Feb-2021 02:36:00;23.87913909
30108;520;153.5;52.98333;15-Feb-2021 09:30:00;-23.45392397
30108;560;153.5;53.18333;15-Feb-2021 15:15:00;-46.62074875
30108;550;153.5;53.18333;16-Feb-2021 02:24:00;24.32168087
30108;570;153.41667;53.23333;19-Feb-2021 05:30:00;11.66825076
30108;500;153.55;52.86667;19-Feb-2021 13:36:00;-47.93621664
30108;510;153.5;53.21667;20-Feb-2021 06:00:00;8.219703151
30108;520;153.53333;53.05;21-Feb-2021 02:51:00;25.48951901
30108;510;153.51667;52.96667;22-Feb-2021 03:36:00;23.60890586
30108;520;153.5;53.18333;22-Feb-2021 09:51:00;-24.55794568
30108;420;148.26667;55.66667;23-Feb-2021 11:15:00;-31.50456069
30108;420;148;55.66667;23-Feb-2021 14:45:00;-43.69716138
30108;430;148.11667;55.63333;24-Feb-2021 01:06:00;23.08444252
30108;430;148.38333;55.63333;24-Feb-2021 05:30:00;13.95836736
30108;430;147.88333;55.66667;24-Feb-2021 16:24:00;-37.68275797
30108;430;148.05;55.66667;25-Feb-2021 02:24:00;25.28005364
30108;470;147.55;55.66667;25-Feb-2021 07:15:00;1.928303503
30108;460;147.51667;55.7;25-Feb-2021 15:39:00;-40.799956
30108;460;147.88333;55.6;26-Feb-2021 01:06:00;23.81467986
30108;450;148.16667;55.6;26-Feb-2021 04:15:00;21.46138922
30108;430;148.43333;55.58333;26-Feb-2021 13:45:00;-42.43540388
30108;440;148.41667;55.63333;27-Feb-2021 01:03:00;24.11586018
30108;440;148.51667;55.61667;27-Feb-2021 05:45:00;13.22649535
30108;450;147.65;55.68333;27-Feb-2021 12:00:00;-34.84532908
30108;450;148.1;55.6;27-Feb-2021 16:30:00;-36.01609595
30108;460;147.76667;55.63333;28-Feb-2021 01:36:00;25.73021941
30108;460;148.11667;55.56667;28-Feb-2021 08:45:00;-9.974117932
30108;440;147.68333;55.65;28-Feb-2021 14:12:00;-42.04891229
30108;460;148.01667;55.53333;01-Mar-2021 02:51:00;26.60622885
30108;460;148.21667;55.53333;01-Mar-2021 06:30:00;8.660251318
30108;450;147.76667;55.61667;01-Mar-2021 11:45:00;-32.76158972
30108;460;148.35;55.6;01-Mar-2021 16:24:00;-35.73330917
30108;460;147.46667;55.73333;02-Mar-2021 01:06:00;25.12552302
30108;450;147.65;55.65;02-Mar-2021 05:15:00;17.74117291
30108;460;148.18333;55.56667;02-Mar-2021 10:30:00;-23.82075034
30108;460;147.6;55.63333;03-Mar-2021 02:39:00;27.48501374
30108;450;148.5;55.6;03-Mar-2021 09:15:00;-13.54746413
30108;420;148.95;55.46667;03-Mar-2021 15:30:00;-38.92876036
30108;460;147.86667;55.6;04-Mar-2021 03:06:00;27.2940813
30108;460;147.66667;55.63333;04-Mar-2021 11:30:00;-30.1287568
30108;450;148.63333;55.56667;05-Mar-2021 03:54:00;25.25768
30108;490;148.78333;55.23333;05-Mar-2021 12:45:00;-37.33734471
30108;440;148.95;55.4;05-Mar-2021 16:30:00;-33.60543817
30108;460;148.86667;55.33333;08-Mar-2021 06:30:00;10.53570597
30108;590;148.65;55.05;08-Mar-2021 12:00:00;-32.69616628
30108;530;148.9;55.3;08-Mar-2021 16:21:00;-33.3727752
30108;530;148.83333;55.25;09-Mar-2021 01:06:00;28.58177817
30108;560;148.7;55.15;09-Mar-2021 07:15:00;4.965730242
30108;560;148.7;55.11667;09-Mar-2021 15:15:00;-37.73541727
30108;500;148.76667;55.13333;10-Mar-2021 01:06:00;29.07514474
30108;510;148.8;55.23333;10-Mar-2021 04:15:00;25.78258206
30108;530;148.68333;55.2;10-Mar-2021 15:45:00;-35.55889138
30108;470;148.68333;55.36667;11-Mar-2021 01:09:00;29.38022863
30108;470;148.71667;55.41667;11-Mar-2021 05:30:00;18.77175533
30108;470;148.61667;55.4;11-Mar-2021 15:45:00;-35.00334517
30108;500;148.6;55.33333;12-Mar-2021 01:06:00;29.65084908
30108;570;148.63333;55.11667;12-Mar-2021 06:45:00;9.968465473
30108;550;148.68333;55.2;12-Mar-2021 15:15:00;-36.46490475
30108;460;148.75;55.11667;13-Mar-2021 00:42:00;28.92048986
30108;470;148.66667;55.41667;13-Mar-2021 10:30:00;-20.79264064
30108;480;148.71667;55.35;13-Mar-2021 15:00:00;-36.52597906
30108;490;148.56667;55.35;14-Mar-2021 01:09:00;30.57259454
30108;500;148.43333;55.38333;14-Mar-2021 06:00:00;16.34357047
30108;470;148.78333;55.3;14-Mar-2021 14:21:00;-36.9723761
30108;440;148.68333;55.51667;15-Mar-2021 01:06:00;30.69511589
30108;470;148.9;55.43333;15-Mar-2021 04:15:00;27.34328461
30108;450;148.75;55.48333;15-Mar-2021 13:45:00;-36.10525987
30108;430;148.78333;55.6;16-Mar-2021 01:09:00;31.17874454
30108;460;148.78333;55.33333;16-Mar-2021 06:45:00;10.99790373
30108;460;148.81667;55.31667;16-Mar-2021 14:45:00;-35.79241559
30108;440;148.83333;55.43333;17-Mar-2021 01:06:00;31.60541732
30108;460;148.85;55.56667;17-Mar-2021 04:00:00;29.10433732
30108;450;148.46667;55.6;17-Mar-2021 08:45:00;-5.297752291
30108;550;148.7;55.21667;18-Mar-2021 01:09:00;32.32942773
30108;410;148.65;55.66667;18-Mar-2021 11:00:00;-22.69543032
30108;370;148.78333;55.63333;21-Mar-2021 06:30:00;14.36394633
30108;360;148.41667;55.73333;21-Mar-2021 10:30:00;-18.06002973
30108;370;148.46667;55.71667;22-Mar-2021 01:06:00;33.27856708
30108;370;148.5;55.7;22-Mar-2021 06:15:00;16.72783315
30108;400;148.3;55.83333;22-Mar-2021 11:15:00;-22.80777354
30108;420;148.25;55.63333;23-Mar-2021 01:09:00;33.86164503
30108;430;148.75;55.56667;23-Mar-2021 08:45:00;-3.747512026
30108;400;148.26667;55.73333;23-Mar-2021 15:45:00;-29.99704611
30108;390;148.86667;55.68333;24-Mar-2021 03:00:00;34.88200086
30108;390;148.36667;55.71667;24-Mar-2021 07:15:00;9.365126584
30108;390;148.96667;55.55;24-Mar-2021 15:00:00;-31.88276126
30108;300;150.08333;55.81667;25-Mar-2021 01:09:00;34.81652947
30108;310;151.23333;55.86667;25-Mar-2021 10:15:00;-16.31285722
30108;320;151.46667;55.98333;25-Mar-2021 13:36:00;-31.77060944
30108;350;154.11667;56.21667;26-Mar-2021 01:09:00;35.40792345
30108;250;154.28333;56.25;26-Mar-2021 08:36:00;-4.59555615
30108;600;154.33333;56.98333;26-Mar-2021 16:51:00;-20.11150226
30108;970;153.61667;56.71667;27-Mar-2021 01:06:00;35.16221395
30108;720;154.01667;57.51667;27-Mar-2021 09:00:00;-7.03660372
30108;710;154.01667;56.88333;27-Mar-2021 15:00:00;-28.5709603
30108;380;154.13333;56.61667;28-Mar-2021 01:09:00;35.81452485
30108;610;154.15;56.95;28-Mar-2021 08:24:00;-2.200925989
30108;580;154.08333;56.83333;28-Mar-2021 15:15:00;-27.42205378
30108;570;154.16667;56.93333;29-Mar-2021 00:57:00;35.50782218
30108;540;154.01667;56.46667;29-Mar-2021 10:30:00;-17.77266801
30108;550;154;56.95;29-Mar-2021 15:30:00;-26.02630637
30108;620;154.06667;56.66667;30-Mar-2021 01:15:00;36.71241467
30108;530;154;56.61667;30-Mar-2021 04:15:00;29.77001098
30108;350;154.16667;56.21667;30-Mar-2021 12:45:00;-28.45134984
30108;300;151.1;56.1;31-Mar-2021 08:30:00;-0.632611895
30108;290;151.03333;56.21667;31-Mar-2021 13:54:00;-29.38715136
30108;270;150.68333;55.85;01-Apr-2021 01:06:00;37.53782193
30108;300;150.33333;55.95;01-Apr-2021 05:39:00;23.21080607
30108;270;150.98333;55.71667;01-Apr-2021 14:18:00;-29.39110633
30108;270;150.76667;55.73333;01-Apr-2021 19:09:00;-3.176760253
30108;290;150.03333;55.7;02-Apr-2021 01:09:00;38.09075211
30108;270;149.21667;55.73333;03-Apr-2021 16:30:00;-21.92725512
30108;270;149.36667;55.71667;03-Apr-2021 18:51:00;-5.655231087
30108;250;149.03333;55.86667;04-Apr-2021 01:51:00;39.76040499
30108;300;148.71667;55.8;04-Apr-2021 09:30:00;-6.393283116
30108;430;148.68333;55.63333;04-Apr-2021 13:30:00;-27.94939374
30108;450;148.61667;55.61667;05-Apr-2021 01:09:00;39.08668623
30108;250;148.5;55.75;05-Apr-2021 05:54:00;23.52384729
30108;420;148.8;55.55;05-Apr-2021 13:21:00;-27.41620386
30108;350;148.55;55.71667;05-Apr-2021 20:09:00;5.375550137
30108;460;148.45;55.56667;06-Apr-2021 01:39:00;40.56125227
30108;350;148.5;55.71667;06-Apr-2021 08:45:00;0.336962967
30108;460;148.6;55.6;06-Apr-2021 13:18:00;-26.87804553
30108;300;148.51667;55.76667;06-Apr-2021 17:06:00;-17.5795171
30108;450;148.46667;55.56667;07-Apr-2021 01:21:00;40.38577119
30108;330;148.43333;55.78333;07-Apr-2021 09:36:00;-6.183621828
30108;420;148.31667;55.68333;07-Apr-2021 13:15:00;-26.29052914
30108;310;148.43333;55.73333;07-Apr-2021 16:51:00;-18.75943964
30108;450;148.55;55.58333;08-Apr-2021 01:33:00;41.16008695
30108;260;148.53333;55.81667;08-Apr-2021 08:51:00;0.064138364
30108;270;149.56667;55.91667;08-Apr-2021 16:06:00;-21.75202578
30108;270;149.33333;55.83333;09-Apr-2021 01:06:00;40.40418493
30108;260;149.58333;55.96667;09-Apr-2021 06:45:00;17.25046633
30108;260;149.6;56.05;09-Apr-2021 12:45:00;-24.15535786
30108;350;146.3;43.2;08-Sep-2021 00:45:00;47.79679063
30108;350;146.43333;43.26667;08-Sep-2021 10:42:00;-22.0638205
30108;470;146.15;43.13333;09-Sep-2021 01:09:00;49.61510827
30108;360;145.95;43.11667;09-Sep-2021 16:54:00;-29.71471699
30108;370;146.7;43.36667;10-Sep-2021 01:00:00;48.53427806
30108;250;146.7;43.55;11-Sep-2021 01:00:00;48.04081776
30108;350;146.06667;43.13333;14-Sep-2021 02:54:00;49.11083815
30108;370;146.51667;43.28333;14-Sep-2021 13:51:00;-43.34970538
30108;450;146.71667;43.38333;15-Sep-2021 03:48:00;43.92910461
30108;450;146.5;43.28333;15-Sep-2021 17:21:00;-26.99194738
30108;350;146.56667;43.31667;16-Sep-2021 01:09:00;47.19239939
30108;450;146.08333;43.11667;16-Sep-2021 15:45:00;-39.76577048
30108;470;146.1;43.11667;17-Sep-2021 02:54:00;47.93388955
30108;410;145.93333;43.11667;17-Sep-2021 07:45:00;6.147330726
30108;865;149.11667;44.76667;18-Sep-2021 00:51:00;44.62278645
30108;260;156.61667;50.23333;20-Sep-2021 00:54:00;40.33804878
30108;280;156.75;50.26667;20-Sep-2021 04:36:00;26.505744
30108;250;156.41667;50.03333;20-Sep-2021 12:24:00;-37.28589185
30108;280;157.1;50.38333;21-Sep-2021 01:00:00;40.02000734
30108;260;156.83333;50.3;21-Sep-2021 05:09:00;21.54091778
30108;310;157.6;50.63333;21-Sep-2021 13:21:00;-38.88389288
30108;320;156.6;50.2;22-Sep-2021 01:00:00;39.77602128
30108;250;156.8;50.3;22-Sep-2021 05:00:00;22.45586953
30108;260;157.75;50.85;23-Sep-2021 01:06:00;38.94646648
30108;260;157.9;50.98333;23-Sep-2021 04:51:00;22.37229348
30108;280;158.13333;51.21667;23-Sep-2021 12:24:00;-37.71685034
30108;260;158.2;51.45;24-Sep-2021 02:15:00;36.72222657
30108;320;157.85;50.81667;24-Sep-2021 10:15:00;-26.38250166
30108;300;158.16667;51.23333;24-Sep-2021 17:00:00;-21.55849989
30108;310;158.16667;51.16667;25-Sep-2021 01:24:00;37.94116002
30108;250;158.16667;51.4;25-Sep-2021 08:30:00;-11.76179709
30108;390;157.98333;50.81667;25-Sep-2021 17:48:00;-15.14434632
30108;260;158.21667;51.35;26-Sep-2021 01:00:00;37.23837224
30108;210;158.01667;51.25;26-Sep-2021 06:30:00;6.605003717
30108;320;157.18333;50.36667;26-Sep-2021 18:51:00;-6.200741329
30108;320;156.55;50.15;27-Sep-2021 02:21:00;36.79249206
30108;270;156.75;50.26667;27-Sep-2021 11:21:00;-35.00458512
30108;350;155.71667;49.76667;28-Sep-2021 01:00:00;37.84385153
30108;350;155.51667;49.76667;28-Sep-2021 04:15:00;27.0505849
30108;410;155.21667;49.8;28-Sep-2021 10:45:00;-30.98297295
30108;460;155.36667;49.76667;29-Sep-2021 01:09:00;37.62240584
30108;480;155.2;49.78333;29-Sep-2021 05:36:00;15.85592069
30108;400;155.38333;49.76667;29-Sep-2021 14:24:00;-41.43598329
