,code,fishing_depth,lon,lat,datetime,sun_angle,formated_date,sst,ice,depth,zoo,relative_depth
1862,30108,430,154.15,53.95,01-Jan-2024 01:18:00,12.74868418,2024-01-01,2.12,0.0,455,0.0,25
1863,30108,400,154.21667,53.73333,01-Jan-2024 10:18:00,-40.52165507,2024-01-01,2.0733333333333333,0.0,428,0.0,28
1864,30108,460,154.06667,53.5,01-Jan-2024 18:39:00,-28.33285438,2024-01-01,2.0733333333333333,0.0,473,0.0,13
1865,30108,430,154.06667,53.26667,05-Jan-2024 20:42:00,-10.45937588,2024-01-05,2.1683333333333334,0.0,435,0.0,5
1866,30108,430,154.06667,52.5,06-Jan-2024 08:51:00,-26.9771511,2024-01-06,2.2783333333333333,0.0,438,0.0,8
1867,30108,420,153.98333,52.7,06-Jan-2024 18:30:00,-29.69176735,2024-01-06,2.1766666666666667,0.0,435,0.06833370526631674,15
1868,30108,420,154.21667,52.33333,07-Jan-2024 06:27:00,-5.968705228,2024-01-07,2.2716666666666665,0.0,437,0.0,17
1869,30108,430,154.15,52.4,07-Jan-2024 15:39:00,-53.38884113,2024-01-07,2.2716666666666665,0.0,440,0.0,10
1870,30108,430,153.93333,52.48333,08-Jan-2024 00:09:00,11.97531629,2024-01-08,2.265,0.0,458,0.0,28
1871,30108,430,154.06667,52.36667,08-Jan-2024 04:30:00,7.598145473,2024-01-08,2.2483333333333335,0.0,463,0.0,33
1872,30108,460,154.1,52.25,08-Jan-2024 11:36:00,-50.53367296,2024-01-08,2.2483333333333335,0.0,476,0.0,16
1873,30108,460,153.85,52.66667,08-Jan-2024 20:39:00,-10.63541896,2024-01-08,2.1483333333333334,0.0,452,0.0,-8
1874,30108,460,153.81667,52.45,09-Jan-2024 02:48:00,14.35140209,2024-01-09,2.236666666666667,0.0,484,0.0,24
1875,30108,460,153.95,52.33333,09-Jan-2024 08:42:00,-25.04092636,2024-01-09,2.236666666666667,0.0,482,0.0,22
1876,30108,470,154.16667,52.26667,09-Jan-2024 19:06:00,-23.98631844,2024-01-09,2.2216666666666667,0.0,455,0.0,-15
1877,30108,470,153.81667,52.38333,10-Jan-2024 07:12:00,-11.46549595,2024-01-10,2.1933333333333334,0.0,509,0.0,39
1878,30108,490,153.95,52.23333,10-Jan-2024 16:24:00,-47.95495523,2024-01-10,2.275,0.0,510,0.0,20
1879,30108,500,153.98333,52.11667,11-Jan-2024 02:51:00,14.85708942,2024-01-11,2.21,0.0,533,0.0,33
1880,30108,420,153.5,51.86667,11-Jan-2024 12:30:00,-55.88541084,2024-01-11,2.1566666666666667,0.0,692,0.0,272
1881,30108,420,154.56667,51.73333,11-Jan-2024 22:24:00,3.874674439,2024-01-11,2.14,0.0,428,0.0,8
1882,30108,430,155.08333,51.51667,12-Jan-2024 05:45:00,0.296513104,2024-01-12,2.1733333333333333,0.0,461,0.0,31
1883,30108,420,155.08333,51.51667,12-Jan-2024 13:51:00,-60.14425812,2024-01-12,2.1733333333333333,0.0,461,0.0,41
1884,30108,420,155.38333,51.56667,12-Jan-2024 22:30:00,5.120372541,2024-01-12,2.1266666666666665,0.0,475,0.20190486311912537,55
1885,30108,460,155.13333,51.48333,13-Jan-2024 05:51:00,-0.274220418,2024-01-13,2.14,0.0,493,0.0,33
1886,30108,310,155.28333,51.7,13-Jan-2024 12:21:00,-55.47900378,2024-01-13,2.111666666666667,0.0,366,0.20821969211101532,56
1887,30108,330,155.55,51.73333,14-Jan-2024 00:36:00,15.22844795,2024-01-14,2.11,0.0,369,0.0,39
1888,30108,350,155.55,51.76667,14-Jan-2024 05:45:00,0.291430317,2024-01-14,1.8833333333333335,0.0,343,0.0,-7
1889,30108,340,155.06667,51.73333,14-Jan-2024 11:27:00,-49.11260493,2024-01-14,2.0783333333333336,0.0,363,0.0,23
1890,30108,390,155.43333,51.61667,15-Jan-2024 00:09:00,14.01118362,2024-01-15,2.0933333333333333,0.0,444,0.0,54
1891,30108,390,155.7,51.66667,15-Jan-2024 07:15:00,-11.81647011,2024-01-15,2.105,22.833333333333332,498,0.19973483681678772,108
1892,30108,480,155.51667,51.6,15-Jan-2024 15:06:00,-55.90211497,2024-01-15,2.105,0.0,501,0.20115241408348083,21
1893,30108,460,155.41667,51.58333,16-Jan-2024 01:15:00,17.00034216,2024-01-16,2.105,0.0,481,0.2008209228515625,21
1894,30108,470,155.8,51.61667,16-Jan-2024 10:00:00,-36.87336633,2024-01-16,2.0383333333333336,22.833333333333332,553,0.0,83
1895,30108,440,155.55,51.61667,16-Jan-2024 17:36:00,-36.49657308,2024-01-16,2.1133333333333333,0.0,495,0.0,55
1896,30108,450,155.83333,51.61667,16-Jan-2024 22:39:00,6.729632219,2024-01-16,2.0383333333333336,22.833333333333332,550,0.0,100
1897,30108,460,155.58333,51.65,17-Jan-2024 04:57:00,6.524509197,2024-01-17,2.1283333333333334,0.0,485,0.19982655346393585,25
1898,30108,480,155.43333,51.51667,17-Jan-2024 18:33:00,-27.69983586,2024-01-17,2.115,0.0,549,0.0,69
1899,30108,470,155.66667,51.63333,17-Jan-2024 22:24:00,5.131738681,2024-01-17,2.1283333333333334,0.0,523,0.0,53
1900,30108,470,155.43333,51.53333,18-Jan-2024 04:15:00,11.00450401,2024-01-18,2.13,0.0,542,0.19783452153205872,72
1901,30108,460,155.4,51.55,18-Jan-2024 18:00:00,-32.73319975,2024-01-18,2.13,0.0,507,0.19783452153205872,47
1902,30108,400,155.83333,51.63333,18-Jan-2024 23:15:00,10.57992431,2024-01-18,2.0283333333333333,21.833333333333332,530,0.0,130
1903,30108,470,155.56667,51.65,19-Jan-2024 06:45:00,-6.621717956,2024-01-19,2.091666666666667,0.0,478,0.19457249343395233,8
1904,30108,470,155.5,51.58333,19-Jan-2024 16:24:00,-46.56374316,2024-01-19,2.091666666666667,0.0,517,0.19457249343395233,47
1905,30108,400,155.4,51.51667,20-Jan-2024 00:27:00,15.98928058,2024-01-20,2.1133333333333333,0.0,535,0.0,135
1906,30108,470,155.45,51.71667,20-Jan-2024 08:36:00,-22.91611786,2024-01-20,2.131666666666667,0.0,364,0.19040200114250183,-106
1907,30108,470,155.63333,51.61667,20-Jan-2024 16:36:00,-44.72059244,2024-01-20,2.1016666666666666,0.0,536,0.0,66
1908,30108,340,155.25,51.68333,20-Jan-2024 23:30:00,11.99725042,2024-01-20,2.131666666666667,0.0,369,0.19962681829929352,29
1909,30108,200,154.95,52.56667,21-Jan-2024 19:09:00,-22.04401529,2024-01-21,1.47,0.0,204,0.2422947734594345,4
1910,30108,230,154.71667,52.93333,21-Jan-2024 23:30:00,10.95837864,2024-01-21,1.4733333333333334,0.0,233,0.2252855896949768,3
1911,30108,500,154.35,56.98333,24-Jan-2024 21:57:00,-0.761185929,2024-01-24,1.3033333333333335,0.0,361,0.0,-139
1912,30108,400,154.25,56.95,25-Jan-2024 09:00:00,-24.6734297,2024-01-25,1.44,0.0,406,0.10774432122707367,6
1913,30108,600,154.13333,56.93333,25-Jan-2024 16:15:00,-44.10849866,2024-01-25,1.45,0.0,618,0.0,18
1914,30108,500,154.01667,56.95,25-Jan-2024 22:21:00,1.89297669,2024-01-25,1.45,0.0,761,0.040149965882301325,261
1915,30108,500,154.0,56.95,26-Jan-2024 04:45:00,6.422608364,2024-01-26,1.335,0.0,810,0.0500224307179451,310
1916,30108,500,154.11667,56.98333,26-Jan-2024 15:30:00,-47.94293696,2024-01-26,1.4633333333333334,0.0,666,0.0,166
1917,30108,500,154.33333,56.98333,27-Jan-2024 00:54:00,13.30475537,2024-01-27,1.3716666666666666,0.0,361,0.0,-139
1918,30108,500,154.33333,56.98333,27-Jan-2024 13:00:00,-50.16144028,2024-01-27,1.3716666666666666,0.0,361,0.0,-139
1919,30108,500,154.3,56.96667,28-Jan-2024 00:06:00,11.24155343,2024-01-28,1.2,0.0,391,0.0,-109
1920,30108,500,154.3,56.98333,28-Jan-2024 04:45:00,6.803039753,2024-01-28,1.2,0.0,420,0.0,-80
1921,30108,500,154.33333,56.95,28-Jan-2024 15:39:00,-46.72979199,2024-01-28,1.2,0.0,305,0.0,-195
1922,30108,500,154.13333,56.98333,28-Jan-2024 22:30:00,3.475703012,2024-01-28,1.1433333333333333,0.0,657,0.0,157
1923,30108,500,154.15,56.96667,29-Jan-2024 04:00:00,10.62939627,2024-01-29,0.9583333333333333,0.0,609,0.0,109
1924,30108,500,154.18333,56.98333,29-Jan-2024 16:00:00,-44.67128327,2024-01-29,0.9583333333333333,0.0,600,0.0,100
1925,30108,500,154.35,56.98333,30-Jan-2024 00:24:00,12.74760127,2024-01-30,0.9266666666666667,0.0,361,0.0,-139
1926,30108,500,154.11667,56.88333,30-Jan-2024 11:45:00,-43.76931317,2024-01-30,0.8333333333333333,0.0,571,0.0,71
1927,30108,500,154.25,56.9,30-Jan-2024 17:36:00,-33.5703072,2024-01-30,0.9266666666666667,0.0,360,0.0,-140
1928,30108,500,154.06667,56.98333,30-Jan-2024 23:39:00,10.06299246,2024-01-30,0.8333333333333333,0.0,753,0.0,253
1929,30108,300,155.76667,58.13333,31-Jan-2024 12:06:00,-44.99040816,2024-01-31,0.20500000000000002,0.0,305,0.0,5
1930,30108,300,155.95,58.46667,31-Jan-2024 23:54:00,10.57924582,2024-01-31,0.08,19.0,386,0.0,86
1931,30108,300,155.78333,58.26667,01-Feb-2024 06:21:00,-3.49909198,2024-02-01,-0.12666666666666665,24.0,328,0.0,28
1932,30108,300,155.86667,58.2,01-Feb-2024 15:36:00,-44.50069979,2024-02-01,0.16333333333333333,24.0,295,0.0,-5
1933,30108,300,155.85,58.1,01-Feb-2024 23:54:00,11.14301634,2024-02-01,0.16333333333333333,24.0,161,0.0,-139
1934,30108,300,155.75,58.2,02-Feb-2024 05:00:00,5.367848595,2024-02-02,-0.008333333333333333,25.5,328,0.0,28
1935,30108,300,155.66667,58.0,02-Feb-2024 12:45:00,-47.08205966,2024-02-02,-0.008333333333333333,0.0,304,0.0,4
1936,30108,300,155.76667,58.36667,02-Feb-2024 21:30:00,-1.977155463,2024-02-02,-0.2816666666666667,24.25,397,0.0,97
1937,30108,300,155.53333,58.21667,03-Feb-2024 10:09:00,-31.85442629,2024-02-03,-0.195,0.0,374,0.0,74
1938,30108,300,155.6,58.25,03-Feb-2024 17:51:00,-29.64719507,2024-02-03,-0.195,23.0,401,0.0,101
1939,30108,350,155.58333,58.2,03-Feb-2024 22:45:00,6.109658067,2024-02-03,-0.195,0.0,355,0.0,5
1940,30108,350,155.56667,58.23333,04-Feb-2024 11:15:00,-39.08746475,2024-02-04,-0.48166666666666663,25.5,390,0.0,40
1941,30108,350,156.13333,58.63333,04-Feb-2024 17:30:00,-31.60056356,2024-02-04,-1.25,37.666666666666664,376,0.0,26
1942,30108,350,155.91667,58.4,04-Feb-2024 23:00:00,7.68924802,2024-02-04,-0.8766666666666667,27.666666666666668,338,0.0,-12
1943,30108,350,155.76667,58.33333,05-Feb-2024 08:39:00,-19.89307188,2024-02-05,-0.885,27.333333333333332,361,0.0,11
1944,30108,300,155.71667,58.08333,05-Feb-2024 16:54:00,-36.00200168,2024-02-05,-0.7116666666666668,29.0,301,0.0,1
1945,30108,350,155.75,58.1,05-Feb-2024 23:06:00,8.64933988,2024-02-05,-0.7116666666666668,29.0,292,0.0,-58
1946,30108,300,155.58333,58.3,06-Feb-2024 11:36:00,-40.53278144,2024-02-06,-0.9933333333333333,28.75,356,0.0,56
1947,30108,300,156.05,58.63333,06-Feb-2024 17:06:00,-33.95066338,2024-02-06,-1.4133333333333336,39.166666666666664,350,0.0,50
1948,30108,350,155.68333,58.38333,06-Feb-2024 23:21:00,9.913500611,2024-02-06,-0.9933333333333333,28.75,345,0.0,-5
1949,30108,350,155.38333,58.08333,07-Feb-2024 07:21:00,-8.976066391,2024-02-07,-0.8833333333333333,29.0,359,0.0,9
1950,30108,350,155.33333,58.01667,07-Feb-2024 13:21:00,-46.92868121,2024-02-07,-0.8833333333333333,25.333333333333332,378,0.0,28
1951,30108,350,155.46667,58.0,07-Feb-2024 22:06:00,3.370615412,2024-02-07,-0.8833333333333333,25.333333333333332,370,0.0,20
1952,30108,350,155.01667,58.05,08-Feb-2024 05:54:00,1.940628731,2024-02-08,-0.88,0.0,389,0.0,39
1953,30108,350,154.98333,58.01667,08-Feb-2024 13:54:00,-47.01938232,2024-02-08,-0.7783333333333333,0.0,394,0.0,44
1954,30108,350,154.6,58.0,08-Feb-2024 23:00:00,8.653442514,2024-02-08,-0.7433333333333333,0.0,414,0.0,64
1955,30108,400,154.53333,58.01667,09-Feb-2024 07:45:00,-11.07204459,2024-02-09,-0.8216666666666668,0.0,424,0.0,24
1956,30108,400,154.56667,58.0,09-Feb-2024 15:51:00,-41.63452466,2024-02-09,-0.8216666666666668,0.0,420,0.0,20
1957,30108,400,154.45,58.01667,09-Feb-2024 22:18:00,4.765588656,2024-02-09,-0.8300000000000001,0.0,425,0.0,25
1958,30108,350,154.23333,58.0,10-Feb-2024 09:06:00,-21.30850429,2024-02-10,-0.895,20.0,413,0.0,63
1959,30108,350,154.26667,58.1,10-Feb-2024 17:15:00,-32.89539853,2024-02-10,-0.8783333333333333,20.0,378,0.0,28
1960,30108,350,154.3,58.1,10-Feb-2024 22:48:00,7.950042055,2024-02-10,-0.8783333333333333,20.0,384,0.0,34
1961,30108,400,154.1,58.03333,11-Feb-2024 10:24:00,-30.8424505,2024-02-11,-0.9333333333333333,20.5,388,0.0,-12
1962,30108,400,154.4,58.0,11-Feb-2024 16:00:00,-40.32224645,2024-02-11,-0.92,0.0,434,0.0,34
1963,30108,260,154.33333,58.2,11-Feb-2024 22:21:00,5.503770135,2024-02-11,-0.92,0.0,287,0.0,27
1964,30108,260,154.3,58.18333,12-Feb-2024 04:00:00,13.65569818,2024-02-12,-0.9166666666666667,21.0,315,0.0,55
1965,30108,380,154.55,58.15,14-Feb-2024 05:30:00,6.418811508,2024-02-14,-0.8333333333333333,0.0,419,0.0,39
1966,30108,400,154.5,58.1,14-Feb-2024 16:33:00,-36.17766736,2024-02-14,-0.8666666666666667,0.0,431,0.0,31
1967,30108,400,154.13333,58.01667,14-Feb-2024 22:36:00,7.99301867,2024-02-14,-0.9216666666666667,22.0,392,0.0,-8
1968,30108,400,154.31667,58.05,15-Feb-2024 06:06:00,2.949048908,2024-02-15,-0.8183333333333334,22.5,410,0.0,10
1969,30108,400,154.4,58.08333,15-Feb-2024 16:42:00,-34.99097935,2024-02-15,-0.8183333333333334,0.0,409,0.0,9
1970,30108,400,154.28333,58.01667,15-Feb-2024 22:18:00,6.505471874,2024-02-15,-0.8183333333333334,22.0,415,0.0,15
1971,30108,360,154.26667,58.01667,16-Feb-2024 05:00:00,10.20351179,2024-02-16,-0.8066666666666668,22.0,410,0.0,50
1972,30108,380,154.1,58.0,16-Feb-2024 10:36:00,-30.81421948,2024-02-16,-0.8983333333333333,22.0,398,0.0,18
1973,30108,550,154.35,56.98333,17-Feb-2024 02:30:00,20.47363399,2024-02-17,-0.16333333333333333,0.0,361,0.0,-189
1974,30108,320,151.51667,55.28333,17-Feb-2024 22:57:00,11.85115216,2024-02-17,-0.9783333333333333,43.0,318,0.0,-2
1975,30108,320,151.63333,55.28333,18-Feb-2024 09:39:00,-22.59798066,2024-02-18,-1.1183333333333334,35.5,311,0.0,-9
1976,30108,320,151.36667,55.01667,18-Feb-2024 19:09:00,-17.98856326,2024-02-18,-1.04,0.0,328,0.0,8
1977,30108,350,151.1,54.98333,18-Feb-2024 23:00:00,12.52109987,2024-02-18,-1.0166666666666668,35.0,357,0.0,7
1978,30108,380,150.9,54.86667,19-Feb-2024 09:06:00,-17.30654156,2024-02-19,-1.155,37.0,400,0.0,20
1979,30108,390,151.3,54.8,19-Feb-2024 15:48:00,-42.30281738,2024-02-19,-1.1816666666666666,33.0,412,0.07015422731637955,22
1980,30108,400,151.53333,54.83333,19-Feb-2024 21:48:00,4.62224105,2024-02-19,-1.1966666666666668,33.0,413,0.07015422731637955,13
1981,30108,420,150.7,54.63333,20-Feb-2024 09:33:00,-20.80159373,2024-02-20,-1.22,36.333333333333336,433,0.0,13
1982,30108,420,150.85,54.71667,20-Feb-2024 17:45:00,-29.37623238,2024-02-20,-1.2116666666666667,0.0,455,0.06577466428279877,35
1983,30108,420,151.25,54.68333,20-Feb-2024 23:00:00,13.45056879,2024-02-20,-1.2,0.0,448,0.06995370984077454,28
1984,30108,420,151.2,54.65,21-Feb-2024 07:33:00,-3.607122114,2024-02-21,-1.3,27.0,464,0.06973899155855179,44
1985,30108,420,151.65,54.63333,21-Feb-2024 16:36:00,-37.04953534,2024-02-21,-1.2433333333333334,0.0,453,0.0,33
1986,30108,420,151.35,54.63333,21-Feb-2024 23:18:00,15.73457954,2024-02-21,-1.2683333333333333,0.0,463,0.0,43
1987,30108,430,151.08333,54.66667,22-Feb-2024 05:30:00,12.54951993,2024-02-22,-1.3533333333333335,38.5,461,0.06956084817647934,31
1988,30108,420,151.11667,54.73333,22-Feb-2024 13:12:00,-44.10928463,2024-02-22,-1.3533333333333335,38.5,428,0.0,8
1989,30108,430,151.45,54.7,22-Feb-2024 22:06:00,7.898307145,2024-02-22,-1.3166666666666667,45.0,442,0.06956084817647934,12
1990,30108,430,152.18333,54.55,23-Feb-2024 10:36:00,-29.40080642,2024-02-23,-1.1516666666666668,45.0,475,0.0,45
1991,30108,460,152.05,54.48333,23-Feb-2024 18:30:00,-21.69020777,2024-02-23,-1.1516666666666668,40.0,500,0.0,40
1992,30108,450,151.73333,54.53333,23-Feb-2024 23:09:00,15.7337696,2024-02-23,-1.3316666666666666,40.0,486,0.06941444426774979,36
1993,30108,500,152.1,54.4,24-Feb-2024 06:30:00,5.446030603,2024-02-24,-1.0133333333333332,42.5,521,0.0,21
1994,30108,500,151.6,54.43333,24-Feb-2024 13:12:00,-43.77859871,2024-02-24,-1.2750000000000001,42.0,519,0.0,19
1995,30108,400,153.98333,54.51667,24-Feb-2024 23:30:00,19.0280588,2024-02-24,0.07,0.0,545,0.0,145
1996,30108,400,154.38333,55.21667,25-Feb-2024 07:51:00,-6.923020308,2024-02-25,0.045,41.0,426,0.0,26
1997,30108,550,154.38333,55.26667,25-Feb-2024 12:09:00,-39.32497846,2024-02-25,-0.14333333333333334,41.0,503,0.0,-47
1998,30108,520,151.91667,54.36667,25-Feb-2024 23:30:00,18.73266393,2024-02-25,-1.3183333333333334,42.0,531,0.0,11
1999,30108,535,151.71667,54.28333,26-Feb-2024 05:30:00,13.74345446,2024-02-26,-1.4583333333333335,39.666666666666664,536,0.0,1
2000,30108,500,152.06667,54.46667,26-Feb-2024 15:09:00,-42.50991824,2024-02-26,-1.2733333333333332,46.25,505,0.0,5
2001,30108,520,151.86667,54.16667,27-Feb-2024 00:06:00,22.37512304,2024-02-27,-1.2,44.333333333333336,587,0.0,67
2002,30108,535,151.85,54.33333,27-Feb-2024 06:30:00,6.485943661,2024-02-27,-1.52,50.6,541,0.0,6
2003,30108,530,151.83333,54.21667,27-Feb-2024 15:15:00,-42.08000727,2024-02-27,-1.2,44.333333333333336,563,0.0,33
2004,30108,530,151.9,54.2,28-Feb-2024 00:15:00,23.40842792,2024-02-28,-1.2883333333333336,46.75,572,0.0,42
2005,30108,555,151.85,54.21667,28-Feb-2024 06:27:00,7.226289173,2024-02-28,-1.2883333333333336,46.75,565,0.0,10
2006,30108,530,151.83333,54.15,28-Feb-2024 14:15:00,-43.82066936,2024-02-28,-1.2883333333333336,46.75,593,0.0,63
2007,30108,560,151.85,54.15,28-Feb-2024 22:45:00,15.16400371,2024-02-28,-1.2883333333333336,46.75,589,0.0,29
2008,30108,560,151.8,54.25,29-Feb-2024 10:30:00,-26.77916536,2024-02-29,-1.325,48.2,545,0.0,-15
2009,30108,530,151.83333,54.15,29-Feb-2024 14:15:00,-43.44038949,2024-02-29,-1.325,48.2,593,0.0,63
2010,30108,500,151.76667,54.41667,01-Mar-2024 01:21:00,27.43190361,2024-03-01,-1.6166666666666667,63.833333333333336,526,0.0,26
2011,30108,450,151.86667,54.6,01-Mar-2024 08:24:00,-8.763309511,2024-03-01,-1.6600000000000001,75.33333333333333,456,0.06883402168750763,6
2012,30108,450,151.81667,54.55,01-Mar-2024 15:45:00,-38.60081734,2024-03-01,-1.6600000000000001,75.33333333333333,478,0.06883402168750763,28
2013,30108,470,151.8,54.53333,02-Mar-2024 00:06:00,23.54031805,2024-03-02,-1.6416666666666666,63.333333333333336,485,0.0,15
2014,30108,500,151.71667,54.35,02-Mar-2024 06:57:00,4.056770607,2024-03-02,-1.61,65.66666666666667,539,0.0,39
2015,30108,500,151.81667,54.56667,02-Mar-2024 15:06:00,-40.72491079,2024-03-02,-1.6416666666666666,73.5,472,0.0,-28
2016,30108,470,151.9,54.48333,02-Mar-2024 23:42:00,21.96356945,2024-03-02,-1.6416666666666666,63.333333333333336,507,0.0,37
2017,30108,410,151.78333,54.8,03-Mar-2024 09:00:00,-13.31809255,2024-03-03,-1.625,78.66666666666667,417,0.06872451305389404,7
2018,30108,395,152.31667,54.71667,05-Mar-2024 05:30:00,15.71110663,2024-03-05,-1.4966666666666666,51.666666666666664,427,0.0,32
2019,30108,400,151.86667,54.71667,05-Mar-2024 22:45:00,17.01009041,2024-03-05,-1.5533333333333335,62.0,424,0.06868378818035126,24
2020,30108,395,152.2,54.71667,06-Mar-2024 06:21:00,9.703857886,2024-03-06,-1.5150000000000001,55.166666666666664,423,0.0,28
2021,30108,400,152.2,54.76667,06-Mar-2024 13:30:00,-40.14250875,2024-03-06,-1.5016666666666667,55.166666666666664,403,0.0,3
2022,30108,400,152.11667,54.7,06-Mar-2024 21:27:00,7.652684992,2024-03-06,-1.5150000000000001,55.166666666666664,425,0.0,25
2023,30108,400,152.15,54.7,07-Mar-2024 08:27:00,-7.668095916,2024-03-07,-1.5133333333333334,54.5,425,0.0,25
2024,30108,400,152.11667,54.7,07-Mar-2024 19:48:00,-6.023378996,2024-03-07,-1.5133333333333334,54.5,425,0.0,25
2025,30108,395,152.28333,54.7,08-Mar-2024 07:15:00,2.859422206,2024-03-08,-1.5350000000000001,58.666666666666664,430,0.0,35
2026,30108,400,152.73333,54.75,09-Mar-2024 00:06:00,26.34601867,2024-03-09,-1.53,53.0,409,0.0,9
2027,30108,500,154.16667,55.85,09-Mar-2024 11:36:00,-31.48980682,2024-03-09,-0.055,0.0,540,0.0,40
2028,30108,400,154.15,56.55,09-Mar-2024 17:12:00,-24.60154213,2024-03-09,-0.25,0.0,390,0.09039777517318726,-10
2029,30108,500,154.33333,56.98333,09-Mar-2024 23:21:00,21.70700528,2024-03-09,-0.4183333333333334,0.0,361,0.0,-139
2030,30108,530,154.26667,56.96667,10-Mar-2024 05:57:00,11.94357058,2024-03-10,-0.5066666666666666,0.0,445,0.0,-85
2031,30108,500,154.15,56.93333,10-Mar-2024 13:45:00,-36.80956757,2024-03-10,-0.32666666666666666,0.0,616,0.0,116
2032,30108,500,154.33333,56.98333,10-Mar-2024 23:33:00,23.14898216,2024-03-10,-0.5066666666666666,0.0,361,0.0,-139
2033,30108,370,155.16667,58.1,11-Mar-2024 12:30:00,-33.13665799,2024-03-11,-1.5316666666666665,63.833333333333336,366,0.0,-4
2034,30108,500,154.36667,56.98333,12-Mar-2024 00:36:00,27.86618164,2024-03-12,-0.365,25.5,334,0.0,-166
2035,30108,590,154.26667,56.95,12-Mar-2024 07:54:00,-2.774627923,2024-03-12,-0.365,25.5,386,0.0,-204
2036,30108,590,154.06667,56.98333,12-Mar-2024 11:15:00,-27.61863483,2024-03-12,-0.20500000000000002,0.0,753,0.0,163
2037,30108,440,152.81667,54.61667,13-Mar-2024 12:30:00,-34.98694551,2024-03-13,-1.6500000000000001,69.66666666666667,434,0.0,-6
2038,30108,450,152.83333,54.35,14-Mar-2024 00:27:00,30.19580879,2024-03-14,-1.5816666666666666,64.0,485,0.0,35
2039,30108,480,152.86667,54.4,14-Mar-2024 16:06:00,-31.55147575,2024-03-14,-1.5816666666666666,64.0,475,0.0,-5
2040,30108,400,154.31667,56.95,15-Mar-2024 12:36:00,-32.84561349,2024-03-15,-0.026666666666666665,25.5,335,0.08936886489391327,-65
2041,30108,550,154.23333,56.98333,15-Mar-2024 15:33:00,-31.21557027,2024-03-15,0.028333333333333335,25.5,520,0.0,-30
2042,30108,360,156.61667,59.0,16-Mar-2024 10:15:00,-19.91017535,2024-03-16,-1.425,63.333333333333336,310,0.0,-50
2043,30108,350,156.75,59.05,16-Mar-2024 15:48:00,-27.27188263,2024-03-16,-1.4233333333333336,71.0,394,0.0,44
2044,30108,330,156.88333,59.01667,17-Mar-2024 04:45:00,19.86602466,2024-03-17,-1.3783333333333334,56.666666666666664,274,0.0,-56
2045,30108,350,157.13333,59.45,17-Mar-2024 13:03:00,-31.1343922,2024-03-17,-1.3316666666666666,70.83333333333333,367,0.0,17
2046,30108,320,156.81667,58.95,17-Mar-2024 12:15:00,-29.69086138,2024-03-17,-1.3783333333333334,56.666666666666664,286,0.0,-34
2047,30108,370,156.95,59.11667,18-Mar-2024 04:15:00,22.89421983,2024-03-18,-1.2133333333333334,52.166666666666664,358,0.0,-12
2048,30108,350,157.08333,59.45,18-Mar-2024 10:30:00,-20.73554484,2024-03-18,-1.2133333333333334,61.666666666666664,417,0.0,67
2049,30108,330,157.06667,59.35,18-Mar-2024 10:24:00,-20.18377115,2024-03-18,-1.2133333333333334,61.666666666666664,416,0.0,86
2050,30108,400,156.95,59.46667,18-Mar-2024 22:33:00,19.9442721,2024-03-18,-1.2666666666666668,63.666666666666664,341,0.0,-59
2051,30108,420,156.9,59.4,19-Mar-2024 06:33:00,8.153346292,2024-03-19,-1.1500000000000001,56.166666666666664,300,0.0,-120
2052,30108,440,156.95,59.21667,19-Mar-2024 14:15:00,-30.58969909,2024-03-19,-1.1,47.6,455,0.0,15
2053,30108,420,156.73333,59.11667,19-Mar-2024 23:00:00,23.04529992,2024-03-19,-1.0483333333333333,45.166666666666664,318,0.0,-102
2054,30108,420,156.96667,59.35,20-Mar-2024 03:51:00,25.36867975,2024-03-20,-1.0516666666666667,49.166666666666664,440,0.0,20
2055,30108,350,157.13333,59.51667,20-Mar-2024 15:51:00,-24.95572748,2024-03-20,-1.1666666666666667,44.333333333333336,383,0.0,33
2056,30108,350,157.08333,59.46667,20-Mar-2024 22:54:00,22.77609274,2024-03-20,-1.0183333333333333,44.333333333333336,416,0.0,66
2057,30108,400,157.03333,59.55,21-Mar-2024 04:51:00,20.21079565,2024-03-21,-1.1266666666666667,48.5,384,0.0,-16
2058,30108,400,157.06667,59.36667,21-Mar-2024 12:24:00,-28.31913484,2024-03-21,-0.9916666666666667,36.5,378,0.0,-22
2059,30108,400,156.95,59.1,21-Mar-2024 22:51:00,23.09850032,2024-03-21,-0.9716666666666668,32.0,329,0.0,-71
2060,30108,450,156.96667,59.31667,22-Mar-2024 09:18:00,-11.56116893,2024-03-22,-1.06,37.833333333333336,449,0.0,-1
2061,30108,310,156.95,59.1,22-Mar-2024 16:45:00,-19.75358178,2024-03-22,-1.0383333333333333,21.5,329,0.0,19
2062,30108,300,156.41667,58.68333,23-Mar-2024 00:27:00,30.65987903,2024-03-23,-0.9550000000000001,29.833333333333332,225,0.0,-75
2063,30108,290,156.7,58.85,23-Mar-2024 05:24:00,17.87436751,2024-03-23,-0.9716666666666668,19.0,251,0.0,-39
2064,30108,350,156.63333,58.8,23-Mar-2024 10:03:00,-16.45833567,2024-03-23,-0.9716666666666668,19.0,250,0.0,-100
2065,30108,350,156.28333,59.65,23-Mar-2024 23:00:00,24.08592384,2024-03-23,-1.3833333333333335,71.5,111,0.0,-239
2066,30108,370,156.4,58.78333,24-Mar-2024 04:45:00,22.53497931,2024-03-24,-0.72,30.333333333333332,355,0.0,-15
